shoulder_angle,head_offset_x,head_offset_y,left_wrist_dist,right_wrist_dist,wrist_velocity_avg,zone_motion_score,label
1.5364,0.0028,0.0666,0.1608,0.2061,5.1975,0.0574,0
0.0739,0.0154,0.1636,0.1429,0.2691,3.1743,0.08,0
5.2443,0.0328,0.1032,0.1033,0.0954,2.4306,0.0315,0
28.8464,0.2193,0.0372,0.1517,0.2538,6.4197,0.3065,1
6.2142,0.049,0.1075,0.6958,0.5295,17.8236,0.3177,1
5.2073,0.0253,0.1146,0.1792,0.3072,2.035,0.1022,0
8.1322,0.0,0.0256,0.2079,0.1515,2.1791,0.0455,0
8.4451,0.0503,0.0613,0.1557,0.1395,3.372,0.01,0
11.2942,0.121,0.0108,0.6235,0.38,21.1571,0.3223,1
1.2023,0.1182,0.1051,0.5784,0.5138,19.4763,0.4238,1
15.3325,0.1238,0.1189,0.559,0.38,24.4923,0.2,1
22.0,0.2594,0.0847,0.0989,0.1239,2.9023,0.2,1
10.3697,0.22,0.1411,0.1957,0.128,7.7693,0.0833,1
3.4169,0.0408,0.1202,0.1672,0.2025,3.3813,0.117,0
7.3439,0.0352,0.0544,0.2528,0.1171,0.6465,0.0,0
7.5402,0.0102,0.0886,0.1387,0.3456,3.8474,0.0031,0
2.2529,0.0865,0.1338,0.2113,0.1733,5.0437,0.0645,0
26.3397,0.1,0.1238,0.1316,0.2191,6.1464,0.2,1
4.7242,0.1408,0.0774,0.4212,0.5836,14.8662,0.3157,1
2.7275,0.0,0.101,0.0562,0.2289,8.1281,0.1149,0
28.0,0.4255,0.0679,0.5915,0.38,16.55,0.3059,1
1.8099,0.0267,0.102,0.38,0.4409,12.0,0.2,1
4.2893,0.0496,0.1587,0.1785,0.1227,1.2332,0.0798,0
8.4364,0.3944,0.0941,0.1989,0.2177,1.1177,0.2455,1
32.1166,0.2275,0.0898,0.221,0.1786,4.4462,0.2251,1
1.4146,0.0,0.1469,0.2069,0.2016,4.5182,0.0193,0
1.5994,0.119,0.0614,0.2557,0.19,3.7612,0.1099,0
3.9848,0.0592,0.0915,0.4451,0.474,16.2069,0.2009,1
22.0,0.1704,0.0998,0.2689,0.2527,3.785,0.3375,1
4.4402,0.0868,0.1031,0.1904,0.2314,4.3533,0.0567,0
3.2719,0.0055,0.1045,0.05,0.2678,4.0146,0.0376,0
6.8027,0.0447,0.136,0.2469,0.1756,1.1831,0.0599,0
1.0608,0.0099,0.1158,0.0817,0.3338,0.0,0.0,0
1.7889,0.22,0.0994,0.1232,0.1782,8.1731,0.0994,1
7.6988,0.2307,0.1092,0.1286,0.1828,4.7703,0.0594,1
8.5842,0.0634,0.0132,0.2128,0.05,1.2875,0.0999,0
8.3743,0.0929,0.0845,0.2295,0.2161,0.0806,0.031,0
29.7149,0.4171,0.142,0.4778,0.6695,18.219,0.3395,1
10.2216,0.2274,0.0776,0.2282,0.2461,5.6575,0.1565,1
3.9178,0.0179,0.1082,0.2052,0.2518,2.9613,0.0454,0
6.5738,0.0909,0.0665,0.6295,0.4374,20.2933,0.3362,1
3.4609,0.1218,0.1168,0.2664,0.0796,9.7458,0.0219,0
15.3777,0.3001,0.091,0.1668,0.2829,5.5906,0.1376,1
12.0,0.0445,0.0697,0.2533,0.2742,3.3765,0.0179,0
28.0,0.3144,0.1342,0.7576,0.38,12.0,0.2192,1
7.3786,0.1235,0.0984,0.1814,0.1358,3.4162,0.0508,0
8.4419,0.0506,0.0897,0.502,0.6335,17.693,0.324,1
22.0,0.1016,0.095,0.2723,0.1879,5.06,0.2783,1
9.893,0.3322,0.0805,0.1495,0.1853,5.4068,0.1493,1
6.0809,0.0982,0.0802,0.1896,0.1479,3.5941,0.0682,0
2.1871,0.1295,0.0375,0.1398,0.136,0.0,0.0,0
6.6696,0.0,0.0718,0.1427,0.1144,4.0284,0.0053,0
28.0,0.4095,0.1158,0.5199,0.6352,21.6773,0.4018,1
0.0,0.0867,0.0911,0.1552,0.1147,7.2441,0.0375,0
8.8805,0.0914,0.134,0.05,0.1732,0.0,0.0052,0
5.9124,0.0656,0.1078,0.2247,0.2027,3.0189,0.0062,0
11.1418,0.0642,0.1541,0.1446,0.1823,0.0,0.0897,0
7.2588,0.133,0.029,0.2113,0.1415,2.2046,0.0848,0
2.7421,0.0288,0.1277,0.181,0.1452,1.5407,0.079,0
9.1894,0.2891,0.1317,0.0681,0.1708,0.0,0.1164,1
12.4886,0.1342,0.0801,0.6506,0.4994,12.0,0.2235,1
31.0585,0.3597,0.0997,0.6532,0.6695,12.0,0.3305,1
13.4613,0.0587,0.0757,0.5473,0.4841,12.1388,0.254,1
45.9003,0.22,0.1249,0.6149,0.5058,24.2303,0.4239,1
4.131,0.1206,0.1329,0.6963,0.5514,22.9823,0.3163,1
7.7586,0.3375,0.0404,0.1819,0.263,2.7819,0.1101,1
0.5189,0.12,0.1152,0.1379,0.15,1.0109,0.0273,0
2.2333,0.1465,0.0451,0.0834,0.05,5.8506,0.0645,0
11.9776,0.097,0.1338,0.4051,0.5203,12.0,0.2495,1
4.9313,0.0933,0.1439,0.152,0.2115,8.8641,0.0609,0
11.6158,0.406,0.0622,0.2475,0.1341,4.2829,0.2379,1
6.3973,0.0722,0.054,0.2721,0.2151,4.2002,0.0702,0
28.5828,0.129,0.1248,0.3046,0.2126,4.7681,0.2,1
22.8814,0.2416,0.1053,0.244,0.1992,9.2271,0.2314,1
13.3078,0.2211,0.1277,0.1607,0.19,3.3475,0.2185,1
15.7598,0.3875,0.105,0.1036,0.22,0.0,0.103,1
5.6464,0.18,0.0457,0.2505,0.0515,8.1141,0.0156,0
3.6514,0.0223,0.1222,0.05,0.184,0.65,0.0377,0
7.06,0.0396,0.0537,0.1888,0.1198,0.0,0.0216,0
24.4481,0.1,0.1272,0.36,0.1971,6.3654,0.2354,1
6.3829,0.1085,0.0965,0.5114,0.5709,21.0331,0.3277,1
28.0,0.22,0.0763,0.38,0.5275,21.2196,0.2643,1
28.0,0.22,0.1347,0.6499,0.4293,16.3942,0.2861,1
5.8905,0.0379,0.2,0.161,0.1277,1.7771,0.0409,0
4.8786,0.0856,0.0612,0.126,0.207,5.5785,0.1366,0
5.6878,0.0693,0.102,0.2563,0.2149,4.146,0.0775,0
4.0554,0.0768,0.0611,0.2422,0.1447,5.8838,0.0111,0
8.0752,0.1133,0.0298,0.5879,0.5922,13.2303,0.251,1
5.3364,0.0346,0.0513,0.2401,0.05,1.1961,0.1422,0
9.2691,0.3039,0.1177,0.1631,0.171,6.613,0.2707,1
28.0,0.2927,0.1179,0.6838,0.5545,17.6283,0.3584,1
31.2442,0.3453,0.1285,0.457,0.5106,21.6326,0.3191,1
6.3442,0.0623,0.1058,0.2211,0.05,0.0,0.0,0
5.1698,0.0764,0.12,0.1286,0.0944,2.2179,0.0339,0
5.3047,0.0,0.131,0.0976,0.0905,0.0,0.0366,0
6.3328,0.0469,0.0914,0.4586,0.396,12.0,0.3228,1
7.4367,0.0,0.0828,0.2028,0.194,1.603,0.0586,0
2.6808,0.1044,0.0614,0.167,0.1542,0.0,0.0882,0
0.0,0.0537,0.0769,0.1829,0.2123,1.4646,0.0885,0
13.0019,0.3519,0.0667,0.162,0.1417,0.4338,0.0765,1
10.3974,0.0119,0.1343,0.2404,0.1059,2.9517,0.0218,0
12.0,0.0,0.106,0.1191,0.1418,5.3156,0.0668,0
29.8802,0.2653,0.0786,0.5667,0.626,26.8249,0.4892,1
22.0,0.213,0.0686,0.156,0.3214,6.8118,0.2,1
2.0628,0.0474,0.1378,0.1857,0.252,2.6903,0.0495,0
25.4096,0.193,0.0713,0.0998,0.1816,1.7864,0.213,1
0.0,0.0675,0.1239,0.2105,0.0702,2.3175,0.1302,0
12.1302,0.0037,0.0961,0.38,0.4197,25.8997,0.2504,1
22.0,0.1511,0.1002,0.36,0.1975,2.9512,0.2,1
28.0,0.2252,0.0935,0.5752,0.5479,21.4758,0.4123,1
0.0,0.0249,0.0855,0.2001,0.118,2.8179,0.0,0
17.9555,0.2433,0.0161,0.2685,0.1321,1.6004,0.149,1
6.7349,0.0497,0.0388,0.1865,0.1136,2.583,0.0536,0
0.0,0.0718,0.0599,0.38,0.7908,21.2385,0.2735,1
4.0934,0.018,0.1456,0.263,0.1837,1.251,0.0808,0
0.0,0.0934,0.0485,0.2488,0.2154,6.7386,0.0831,0
28.4936,0.1763,0.1045,0.2538,0.1949,2.5314,0.2,1
14.2618,0.042,0.0875,0.4012,0.38,18.51,0.2871,1
2.0868,0.0352,0.0442,0.0658,0.1906,2.858,0.0157,0
16.1405,0.248,0.0972,0.1411,0.2569,5.5261,0.1209,1
7.8772,0.01,0.0844,0.1351,0.2595,0.4258,0.0,0
8.4144,0.0392,0.0842,0.2259,0.2219,2.466,0.0961,0
4.8055,0.0435,0.1045,0.35,0.2474,0.0,0.0754,0
7.2351,0.0823,0.1599,0.0935,0.2205,1.9627,0.0824,0
38.2541,0.2804,0.1356,0.5773,0.5677,12.299,0.2934,1
0.0,0.0991,0.1479,0.1638,0.1197,7.1994,0.0859,0
9.9939,0.22,0.1789,0.241,0.1481,0.8424,0.0827,1
5.6916,0.0719,0.0438,0.231,0.1823,4.4616,0.0841,0
3.0672,0.0,0.071,0.0535,0.1367,1.5893,0.0722,0
3.3064,0.0,0.1278,0.2239,0.1202,6.2211,0.0683,0
6.2027,0.0806,0.117,0.2087,0.0858,4.8499,0.0423,0
4.8007,0.0401,0.0957,0.0961,0.2402,0.0,0.0255,0
12.1088,0.1187,0.1032,0.6382,0.3842,12.3928,0.3628,1
28.0,0.3775,0.0785,0.7544,0.38,14.6425,0.3358,1
4.2827,0.2935,0.1608,0.3139,0.2542,7.8683,0.2389,1
3.8631,0.0721,0.1034,0.133,0.1518,3.3158,0.0985,0
4.447,0.0769,0.0906,0.2075,0.1525,3.703,0.0381,0
3.6414,0.1388,0.0175,0.0941,0.1813,6.5505,0.0289,0
8.0537,0.2505,0.0455,0.2278,0.1855,5.2029,0.1852,1
13.0691,0.0768,0.1026,0.5292,0.38,12.0,0.292,1
4.1296,0.0258,0.1469,0.2659,0.1259,0.5287,0.0,0
5.3882,0.0935,0.0845,0.2601,0.1882,1.0231,0.0778,0
28.0,0.22,0.1728,0.6913,0.4513,12.4275,0.4058,1
5.2866,0.0326,0.1289,0.1878,0.2759,0.0,0.0335,0
31.0634,0.2298,0.1056,0.5612,0.5664,12.0,0.5202,1
5.6967,0.0255,0.1468,0.1783,0.2437,5.6001,0.033,0
5.9682,0.2577,0.1297,0.234,0.2276,5.6854,0.115,1
7.5283,0.0606,0.0522,0.1101,0.1642,2.2319,0.0943,0
10.7369,0.0288,0.0528,0.1603,0.27,1.4078,0.0559,0
29.012,0.2166,0.1012,0.1408,0.1782,9.5786,0.2073,1
7.004,0.0636,0.1144,0.292,0.2079,5.6604,0.0758,0
11.4912,0.22,0.0939,0.2041,0.1386,8.5861,0.1619,1
10.3646,0.0824,0.0325,0.1222,0.2587,3.3696,0.1066,0
6.3341,0.0405,0.0467,0.2222,0.2332,2.1065,0.1553,0
1.94,0.22,0.0438,0.267,0.2179,2.3546,0.0367,1
23.6391,0.2673,0.1244,0.0694,0.226,4.3136,0.2484,1
6.3311,0.0452,0.0514,0.5999,0.38,18.984,0.2843,1
22.6835,0.2759,0.0936,0.1534,0.05,6.9601,0.2,1
22.589,0.2397,0.1433,0.2012,0.108,4.199,0.2,1
5.5265,0.074,0.1652,0.1442,0.2543,2.97,0.0388,0
31.6205,0.1638,0.0345,0.0985,0.2145,4.3614,0.3291,1
3.9317,0.0647,0.1451,0.1923,0.267,3.2032,0.0,0
40.6021,0.3559,0.1061,0.4128,0.4297,13.767,0.2552,1
6.0755,0.0182,0.0622,0.05,0.1006,2.2004,0.0216,0
6.9523,0.0372,0.1153,0.1211,0.05,4.714,0.0824,0
7.4792,0.083,0.0467,0.2629,0.1478,3.4874,0.0843,0
2.2262,0.0458,0.1005,0.2163,0.1648,4.7735,0.0813,0
8.0117,0.0144,0.1091,0.1872,0.2123,3.0559,0.0626,0
7.2147,0.0,0.1768,0.1859,0.1611,1.6777,0.0,0
28.0,0.5049,0.0943,0.5667,0.4724,16.0658,0.3723,1
12.9882,0.22,0.077,0.1372,0.0889,3.1485,0.201,1
5.5203,0.0403,0.1189,0.1929,0.1969,4.7663,0.058,0
22.0,0.2207,0.051,0.1605,0.1494,7.5751,0.2,1
22.0,0.1447,0.0907,0.1468,0.0575,5.5031,0.2,1
6.0882,0.0242,0.0792,0.05,0.35,8.0061,0.063,0
33.893,0.3877,0.0896,0.7536,0.5965,18.6105,0.2234,1
0.8434,0.1282,0.0043,0.1496,0.2575,2.2262,0.1026,0
4.2529,0.0671,0.0945,0.2136,0.1295,2.1834,0.0367,0
22.0,0.2115,0.1438,0.05,0.2447,2.6739,0.203,1
2.7337,0.0197,0.08,0.38,0.5168,20.8952,0.2999,1
0.0,0.0598,0.0986,0.1515,0.1331,1.8373,0.0525,0
28.0,0.285,0.0602,0.4654,0.4765,19.013,0.3425,1
11.4632,0.0299,0.0835,0.2329,0.0544,3.4702,0.0423,0
4.2684,0.0288,0.1337,0.1824,0.0973,3.642,0.0225,0
4.9156,0.0373,0.0165,0.35,0.2875,0.4101,0.0,0
28.0,0.2809,0.0848,0.6347,0.5051,23.5923,0.2,1
31.7612,0.2403,0.1722,0.665,0.4804,12.826,0.2778,1
10.872,0.0366,0.1574,0.2206,0.162,3.5178,0.0965,0
12.4291,0.0621,0.1257,0.5632,0.3914,13.0775,0.2094,1
4.81,0.0169,0.1085,0.1652,0.1144,7.1616,0.0488,0
0.9878,0.0156,0.0562,0.1732,0.05,3.528,0.0449,0
4.3326,0.0761,0.1458,0.2262,0.1114,1.8524,0.0221,0
28.0,0.3386,0.1028,0.7865,0.5645,12.0,0.4943,1
6.5392,0.2339,0.1245,0.1711,0.1967,5.6262,0.1632,1
8.522,0.049,0.098,0.2937,0.1438,2.7905,0.0,0
10.1679,0.0909,0.0958,0.1456,0.091,1.9123,0.0683,0
31.9877,0.4564,0.0766,0.38,0.38,20.1162,0.2672,1
3.1024,0.0804,0.0426,0.4592,0.5379,16.593,0.312,1
9.7878,0.22,0.1238,0.121,0.1969,0.0,0.0685,1
10.9517,0.1561,0.1591,0.444,0.5992,12.0,0.2511,1
12.2693,0.2428,0.1044,0.1249,0.36,8.4795,0.163,1
3.1938,0.0101,0.036,0.1581,0.1165,1.8001,0.0701,0
7.9187,0.0813,0.1127,0.0948,0.2484,3.3791,0.0577,0
28.0,0.2361,0.0612,0.5793,0.7589,25.3846,0.286,1
16.8302,0.2439,0.0655,0.1292,0.195,2.0816,0.1043,1
4.7544,0.0261,0.1072,0.1376,0.1031,1.416,0.0,0
11.6243,0.391,0.0757,0.1227,0.2965,0.0,0.2928,1
5.9432,0.1186,0.0655,0.4235,0.38,22.6912,0.2364,1
10.6673,0.3975,0.0579,0.1862,0.1507,4.7649,0.0682,1
4.8683,0.0312,0.1405,0.2052,0.05,1.7334,0.0682,0
3.382,0.06,0.1064,0.2187,0.2971,3.3471,0.0094,0
11.918,0.2783,0.0676,0.2124,0.1336,4.0831,0.1733,1
36.5454,0.3514,0.0922,0.5464,0.6038,20.4408,0.4072,1
0.0935,0.0233,0.0857,0.234,0.1947,1.1704,0.0506,0
22.0,0.1566,0.1047,0.2635,0.2386,0.2683,0.2093,1
2.2534,0.0772,0.0784,0.3986,0.4238,12.0,0.2,1
7.1025,0.2704,0.1957,0.1991,0.1409,4.2603,0.1211,1
6.6835,0.0,0.1478,0.0692,0.0793,2.4193,0.0911,0
1.2633,0.0,0.1273,0.1452,0.1742,3.214,0.0021,0
12.0,0.0856,0.0809,0.1769,0.1257,7.1197,0.0251,0
3.363,0.0843,0.0524,0.1991,0.2924,4.1146,0.0586,0
6.5874,0.0625,0.1509,0.2009,0.187,5.8662,0.0391,0
28.0,0.4753,0.0228,0.6067,0.6836,17.7229,0.2846,1
4.3338,0.0147,0.0981,0.35,0.2627,0.9122,0.0791,0
0.0,0.0534,0.1112,0.1782,0.2218,4.774,0.0595,0
0.7503,0.0677,0.119,0.1969,0.0811,5.914,0.0645,0
5.8574,0.0281,0.0589,0.228,0.1699,4.6454,0.1059,0
5.7328,0.0529,0.0584,0.5291,0.38,12.0,0.2,1
7.9365,0.0779,0.0914,0.5708,0.6344,14.2919,0.2,1
6.3307,0.0978,0.0583,0.2519,0.1841,5.0167,0.0056,0
8.3569,0.0745,0.1835,0.38,0.5972,12.0,0.2855,1
7.2037,0.0509,0.1455,0.2317,0.139,0.0,0.0075,0
0.715,0.0257,0.174,0.3274,0.1778,2.6511,0.0104,0
8.7999,0.0985,0.0864,0.5902,0.6029,23.113,0.3141,1
7.1363,0.0,0.059,0.1304,0.2589,3.4797,0.0,0
3.0624,0.0637,0.0861,0.2788,0.1994,2.4018,0.0426,0
2.4468,0.1014,0.0615,0.6393,0.4365,17.2487,0.32,1
32.604,0.2144,0.0692,0.1572,0.2074,3.3282,0.2155,1
2.505,0.1132,0.1477,0.2356,0.1296,0.0,0.0263,0
22.0,0.1604,0.0992,0.2493,0.2317,3.6955,0.2265,1
12.0,0.0705,0.058,0.2505,0.264,2.5699,0.0615,0
31.7992,0.206,0.0997,0.3032,0.1905,1.9462,0.2,1
6.9252,0.0803,0.0833,0.0912,0.1602,8.093,0.0593,0
0.0,0.1199,0.1115,0.2401,0.1065,5.6269,0.0304,0
1.2928,0.0479,0.0835,0.2104,0.2035,3.0221,0.0796,0
6.3674,0.3784,0.1894,0.2968,0.1819,4.6663,0.2498,1
11.3874,0.1144,0.198,0.5192,0.5226,21.1218,0.2638,1
2.1703,0.0672,0.0926,0.1668,0.1733,4.6563,0.105,0
8.0536,0.1053,0.1492,0.1357,0.2475,6.4985,0.1221,0
9.652,0.0797,0.1756,0.2262,0.1962,0.0,0.0186,0
7.3619,0.0668,0.0716,0.2099,0.1404,2.9599,0.1034,0
1.7123,0.0999,0.0762,0.1724,0.2625,0.2965,0.0555,0
5.9429,0.1105,0.1575,0.4946,0.6034,19.5353,0.2616,1
3.2971,0.076,0.1157,0.7327,0.5644,12.0,0.2,1
0.0,0.0266,0.1054,0.1163,0.05,2.2483,0.0274,0
4.2716,0.0,0.1567,0.1614,0.1631,3.2849,0.0231,0
22.0,0.1588,0.1361,0.1716,0.2409,8.5797,0.2157,1
30.0575,0.1675,0.0603,0.1329,0.1882,4.1806,0.2,1
6.447,0.0024,0.1313,0.208,0.1758,0.1065,0.0843,0
10.486,0.3604,0.1435,0.1032,0.1775,6.2327,0.1864,1
7.1276,0.0721,0.0965,0.1532,0.1038,2.8381,0.1026,0
34.6366,0.22,0.1268,0.6736,0.7124,27.4633,0.2601,1
15.7226,0.1316,0.0418,0.38,0.38,22.2019,0.2413,1
2.1466,0.4418,0.0969,0.1701,0.257,1.1486,0.2134,1
9.6042,0.0001,0.1207,0.4383,0.38,13.9713,0.2714,1
9.9327,0.0812,0.1108,0.0961,0.3084,0.0,0.0658,0
12.0,0.0477,0.1261,0.5177,0.6044,12.0,0.2826,1
9.8977,0.0728,0.0655,0.2292,0.235,9.2636,0.0229,0
31.6332,0.1094,0.0587,0.1427,0.2337,1.2608,0.2,1
1.8219,0.009,0.082,0.2044,0.1697,0.0,0.0422,0
22.1552,0.1066,0.1158,0.05,0.2188,9.5277,0.2174,1
0.0909,0.0359,0.0657,0.1259,0.0911,6.5371,0.0504,0
6.8041,0.0872,0.1082,0.3977,0.6988,12.0,0.2,1
6.6455,0.2919,0.0585,0.1427,0.152,4.0952,0.1451,1
32.9649,0.1898,0.0903,0.1632,0.2036,11.0,0.2385,1
1.1388,0.0586,0.0662,0.1917,0.098,2.2497,0.0299,0
13.0378,0.3303,0.0928,0.1427,0.2348,8.5323,0.156,1
0.8114,0.0597,0.1342,0.38,0.4459,19.3059,0.2611,1
6.3713,0.0408,0.087,0.1437,0.1638,3.3315,0.0,0
3.4548,0.2313,0.071,0.2668,0.1424,3.0217,0.2193,1
6.8177,0.0446,0.0539,0.1467,0.2429,8.1355,0.107,0
2.9668,0.0692,0.1032,0.5958,0.38,15.4351,0.2473,1
14.0133,0.324,0.0765,0.1416,0.097,3.8095,0.0693,1
37.7998,0.2196,0.0939,0.2915,0.2471,7.0189,0.2588,1
3.3514,0.0564,0.0614,0.2616,0.1822,6.9824,0.0512,0
10.2619,0.0345,0.1221,0.1894,0.0818,4.0427,0.0351,0
6.9541,0.0752,0.1399,0.1821,0.3189,5.4285,0.0516,0
22.0,0.1,0.0396,0.3313,0.2861,0.1802,0.3319,1
22.8411,0.217,0.1515,0.1924,0.2391,2.6102,0.2069,1
36.0313,0.2998,0.103,0.5323,0.5772,16.5544,0.3798,1
33.542,0.279,0.1257,0.6483,0.5882,16.6202,0.3667,1
26.5984,0.1384,0.1365,0.2423,0.2318,4.4132,0.2537,1
3.2439,0.0777,0.1124,0.2635,0.1567,0.9429,0.0338,0
5.5673,0.2332,0.0702,0.1631,0.1258,4.6582,0.001,1
0.0,0.0406,0.0943,0.1264,0.207,1.117,0.013,0
11.0759,0.045,0.0968,0.2637,0.1584,1.9192,0.0829,0
5.3488,0.0527,0.1029,0.2567,0.1229,0.0,0.0728,0
27.6584,0.2542,0.0612,0.193,0.1333,5.438,0.2183,1
1.163,0.0352,0.1155,0.1375,0.2213,0.0,0.0032,0
6.7755,0.0128,0.1233,0.1913,0.35,2.7071,0.0866,0
3.7278,0.0801,0.0356,0.5848,0.5226,12.8973,0.3214,1
2.9295,0.0703,0.1145,0.2257,0.24,7.3077,0.0649,0
3.1599,0.0263,0.1411,0.2133,0.1711,2.8573,0.0098,0
22.495,0.2092,0.1186,0.1417,0.2469,11.0,0.2,1
2.36,0.0779,0.1719,0.2467,0.2237,5.4023,0.0,0
1.6228,0.0,0.1101,0.1486,0.123,0.7345,0.0109,0
10.3309,0.0641,0.1205,0.134,0.1082,1.2314,0.013,0
22.0,0.113,0.0653,0.16,0.2113,5.8837,0.2,1
33.0877,0.3474,0.1051,0.739,0.5414,20.5994,0.2239,1
11.1877,0.061,0.1359,0.38,0.4025,21.5266,0.2231,1
7.9174,0.1129,0.1084,0.0937,0.1284,4.3515,0.0898,0
4.6539,0.0161,0.0389,0.1726,0.1507,0.0,0.0391,0
6.6174,0.0,0.1542,0.2348,0.1859,4.5062,0.0,0
8.0857,0.0673,0.0361,0.3474,0.2725,4.4514,0.0608,0
10.1143,0.22,0.133,0.1027,0.2616,4.0895,0.1401,1
3.7366,0.0,0.1213,0.1355,0.2131,4.5101,0.0694,0
10.2747,0.2552,0.0662,0.1536,0.2246,4.3148,0.1687,1
11.0652,0.2878,0.1398,0.1826,0.2311,6.4157,0.154,1
2.9641,0.0517,0.0764,0.1814,0.1202,3.3278,0.0309,0
28.0,0.22,0.1304,0.38,0.5226,18.6753,0.4863,1
11.7402,0.3165,0.1268,0.1399,0.1295,4.9408,0.1135,1
6.9026,0.0631,0.1385,0.178,0.3167,2.7652,0.0691,0
8.9999,0.0329,0.1419,0.1788,0.2186,0.0,0.0467,0
6.8087,0.3807,0.1247,0.1364,0.1861,1.4248,0.1977,1
6.8548,0.0659,0.094,0.38,0.5364,14.1161,0.2217,1
7.3175,0.0467,0.1012,0.2004,0.193,5.5381,0.0543,0
28.482,0.2424,0.1417,0.4658,0.6831,12.3077,0.2,1
13.4832,0.1372,0.0,0.38,0.5096,23.2872,0.2337,1
33.2191,0.22,0.088,0.5898,0.4797,15.4198,0.4559,1
38.1227,0.22,0.1269,0.4391,0.5171,22.4024,0.3811,1
1.1374,0.0395,0.0863,0.1451,0.1293,0.0,0.0947,0
22.0,0.1447,0.1622,0.2949,0.1895,3.7835,0.2,1
8.608,0.22,0.1217,0.1734,0.2414,6.4753,0.1268,1
4.9268,0.0,0.144,0.1616,0.05,2.5986,0.0898,0
22.0,0.157,0.1005,0.05,0.1356,2.1754,0.3065,1
3.0881,0.0213,0.1091,0.05,0.2014,3.5197,0.07,0
2.9628,0.0091,0.0793,0.568,0.8716,21.6396,0.3158,1
0.0,0.0374,0.1115,0.1871,0.2609,3.3851,0.0162,0
25.6915,0.1929,0.153,0.1949,0.1863,10.9177,0.2,1
33.0554,0.4224,0.1093,0.616,0.6773,24.3238,0.4295,1
3.6756,0.1015,0.1541,0.3827,0.6783,12.0,0.2,1
5.9401,0.0767,0.022,0.05,0.1162,1.7307,0.0587,0
22.3313,0.2337,0.1519,0.25,0.2889,4.6599,0.327,1
6.3384,0.029,0.0451,0.1407,0.1204,0.0,0.0,0
28.0,0.3671,0.0399,0.5088,0.4603,12.0,0.2,1
5.4576,0.0721,0.1259,0.2358,0.2146,5.9163,0.0326,0
8.8297,0.0787,0.0747,0.1868,0.2108,3.703,0.1316,0
7.2652,0.0133,0.0,0.1947,0.1112,6.458,0.0283,0
4.4688,0.0376,0.0868,0.2312,0.1072,3.2655,0.0671,0
10.8131,0.3431,0.1684,0.2504,0.1724,0.1489,0.1826,1
2.0985,0.126,0.1135,0.2155,0.1645,0.916,0.0668,0
22.0,0.2449,0.0779,0.2126,0.1572,4.7714,0.3012,1
25.3578,0.2402,0.0543,0.2554,0.2309,0.0,0.3719,1
9.7468,0.0387,0.1129,0.1401,0.1609,0.0,0.0353,0
4.7497,0.0319,0.0789,0.5576,0.4124,12.0,0.362,1
7.8717,0.0,0.1277,0.131,0.2508,3.9898,0.1001,0
33.4737,0.1005,0.1314,0.1361,0.2441,4.2924,0.2953,1
26.0203,0.2113,0.1135,0.1834,0.238,5.8739,0.215,1
2.6582,0.0125,0.0051,0.0668,0.2125,2.3103,0.0884,0
2.4437,0.0411,0.0833,0.0968,0.2004,6.8568,0.0479,0
6.9704,0.0377,0.102,0.1569,0.0841,4.7868,0.009,0
5.3249,0.1079,0.1349,0.4215,0.5596,17.8352,0.3679,1
0.9046,0.0281,0.0186,0.197,0.1159,7.6727,0.0556,0
6.3989,0.063,0.0225,0.2145,0.0554,0.53,0.0695,0
7.3763,0.0627,0.1006,0.4697,0.38,15.6966,0.2,1
7.4438,0.0066,0.0453,0.1461,0.2295,0.0,0.0979,0
10.4268,0.07,0.1495,0.1441,0.245,0.5743,0.091,0
26.3923,0.1975,0.2,0.2205,0.2865,4.5144,0.2476,1
12.0,0.1024,0.0327,0.1374,0.168,10.0,0.0176,0
6.8951,0.0058,0.09,0.2229,0.1448,0.0,0.0446,0
9.3012,0.3376,0.0685,0.139,0.1449,4.4851,0.1069,1
30.3446,0.1217,0.1623,0.108,0.2172,4.8347,0.3504,1
24.2634,0.1583,0.1454,0.1572,0.2283,8.1162,0.3717,1
6.6969,0.3301,0.0916,0.1769,0.2495,5.1613,0.2581,1
0.2691,0.1104,0.1132,0.1423,0.1264,0.3597,0.0557,0
4.1789,0.0209,0.1232,0.2717,0.1297,3.6368,0.03,0
24.4277,0.2137,0.0935,0.05,0.2312,7.351,0.2362,1
6.0005,0.0286,0.1128,0.2754,0.2566,4.4216,0.0629,0
3.9228,0.0828,0.0434,0.1431,0.05,2.6338,0.0587,0
12.1586,0.22,0.1761,0.2671,0.1934,4.8968,0.1992,1
1.8349,0.0303,0.0579,0.181,0.1238,3.2073,0.0439,0
7.8811,0.0541,0.0864,0.2136,0.2068,0.7287,0.047,0
7.499,0.0975,0.1532,0.2266,0.1276,5.2557,0.0474,0
4.2138,0.0,0.0714,0.1452,0.3285,6.4503,0.0067,0
15.7444,0.2917,0.1295,0.139,0.2394,3.7596,0.09,1
11.584,0.0092,0.1611,0.1368,0.2397,2.803,0.0162,0
3.2923,0.0,0.107,0.2775,0.2077,2.0719,0.088,0
7.1294,0.0361,0.1669,0.6337,0.591,12.0,0.2,1
5.1603,0.0,0.1444,0.5297,0.6643,15.9946,0.4758,1
8.5705,0.0734,0.1464,0.4699,0.4775,18.6243,0.2911,1
