shoulder_angle,head_offset_x,head_offset_y,left_wrist_dist,right_wrist_dist,wrist_velocity_avg,zone_motion_score,label
90.0,0.0853,0.6804,1.332,0.6953,5.7007,0.0,0
90.0,0.0853,0.6804,1.332,0.6953,0.0,0.0,0
90.0,0.0057,0.8131,0.4355,0.1636,12.3367,0.0,0
90.0,0.095,0.7069,1.7893,0.6341,19.6349,0.0,0
90.0,0.0731,0.7847,1.7125,0.3338,1.9813,0.0,0
90.0,0.0551,0.7059,0.8727,0.3535,3.4593,0.0,0
90.0,0.0575,0.7689,1.4809,0.8662,6.1101,0.0,0
90.0,0.0776,0.7723,1.3107,0.4697,3.1536,0.0,0
90.0,0.0306,0.7975,0.4831,0.4499,11.0187,0.0,0
90.0,0.002,0.8053,1.8673,0.9175,24.6883,0.0,0
90.0,0.0559,0.8655,1.1674,0.2321,13.2859,0.0,0
90.0,0.0959,0.8412,1.6157,0.6191,6.0331,0.0,0
90.0,0.0444,0.9289,1.2587,0.8146,4.841,0.0,0
90.0,0.0861,0.8151,1.6571,0.6055,4.6581,0.0,0
90.0,0.0815,0.8938,1.384,0.9803,5.4757,0.0,0
90.0,0.0317,0.905,1.124,0.6427,3.9574,0.0,0
90.0,0.0749,0.8146,1.5708,0.9095,3.5367,0.0,0
90.0,0.0588,0.8932,0.2281,0.228,18.1236,0.0,0
90.0,0.0609,0.8462,1.4707,0.6015,15.2054,0.0,0
90.0,0.0461,0.9094,1.0437,0.8175,5.9307,0.0,0
90.0,0.071,0.8764,1.3973,0.4917,6.1128,0.0,0
90.0,0.0962,0.8681,1.0802,0.9113,5.1384,0.0,0
90.0,0.0214,0.9222,1.1128,0.9685,2.3319,0.0,0
90.0,0.048,0.909,1.3088,0.8031,2.9424,0.0,0
90.0,0.0202,0.7888,1.6561,1.1909,4.4083,0.0,0
90.0,0.0971,0.8607,1.4939,0.8907,3.5406,0.0,0
90.0,0.0515,0.8114,1.9157,1.1191,8.702,0.0,0
90.0,0.0452,0.7293,1.4087,0.3975,18.7925,0.0,0
90.0,0.0364,0.9239,1.2514,1.0051,9.8662,0.0,0
90.0,0.0775,0.8157,1.4615,0.8968,1.8788,0.0,0
90.0,0.0078,0.8003,1.1575,0.3759,4.1231,0.0,0
90.0,0.0011,0.8942,0.5038,0.5366,8.053,0.0,0
90.0,0.1569,0.8109,1.9819,0.664,9.8803,0.0,0
90.0,0.0147,0.8801,1.3128,0.5136,6.102,0.0,0
90.0,0.0295,0.9572,0.3679,1.0693,15.9786,0.0,0
90.0,0.049,0.8565,1.9089,0.8835,15.5933,0.0,0
90.0,0.072,0.8655,1.2444,0.7174,7.2111,0.0,0
90.0,0.0304,0.7274,1.6756,0.2879,7.2884,0.0,0
90.0,0.0807,0.9018,1.114,0.5916,5.0902,0.0,0
90.0,0.0388,0.7887,1.6169,0.2218,9.4718,0.0,0
90.0,0.0293,0.906,1.1416,1.0395,10.1926,0.0,0
90.0,0.0443,0.8643,1.4664,0.8058,3.1473,0.0,0
90.0,0.0422,0.7957,1.0955,0.5646,2.7002,0.0,0
90.0,0.0486,0.841,1.7448,1.2809,9.5104,0.0,0
90.0,0.0507,0.8233,1.2276,0.954,6.0058,0.0,0
90.0,0.0395,0.8682,1.3096,0.8343,1.2313,0.0,0
90.0,0.0981,0.9318,1.1856,0.8899,1.8884,0.0,0
90.0,0.0009,0.7945,1.3854,0.7473,2.8229,0.0,0
90.0,0.0455,0.8858,2.1553,1.3344,8.0548,0.0,0
90.0,0.063,0.884,1.3399,0.9379,6.9926,0.0,0
90.0,0.0839,0.808,0.7941,1.0382,4.2499,0.0,0
90.0,0.0716,0.9089,1.6875,1.5866,8.5245,0.0,0
90.0,0.0318,0.7983,0.4575,0.554,14.5785,0.0,0
90.0,0.1229,0.8342,1.5263,0.8366,7.9541,0.0,0
90.0,0.0904,0.8594,0.4878,0.7853,5.402,0.0,0
90.0,0.0693,0.8795,1.9726,1.6001,16.3446,0.0,0
90.0,0.0315,0.8744,0.4857,1.4698,12.7125,0.0,0
90.0,0.0625,0.77,1.3343,1.3067,5.6541,0.0,0
90.0,0.048,0.8194,1.1683,1.1392,2.5399,0.0,0
90.0,0.075,0.7546,1.0668,1.0157,2.3012,0.0,0
90.0,0.088,0.7986,1.8069,1.5676,7.2808,0.0,0
90.0,0.0392,0.7964,0.8427,0.8534,7.2343,0.0,0
90.0,0.0207,0.758,1.0861,1.4374,4.6408,0.0,0
90.0,0.0048,0.8091,0.305,0.8942,8.9435,0.0,0
90.0,0.023,0.7409,1.6945,1.1752,13.0997,0.0,0
90.0,0.0105,0.8131,1.024,0.5921,6.0431,0.0,0
90.0,0.0096,0.78,0.8585,1.2079,5.3618,0.0,0
90.0,0.0086,0.7561,1.6907,0.8616,7.6726,0.0,0
90.0,0.012,0.735,0.8927,0.2205,8.7949,0.0,0
90.0,0.0478,0.6928,0.7722,0.6709,3.4535,0.0,0
90.0,0.0373,0.7543,1.8538,0.3238,11.7274,0.0,0
90.0,0.0414,0.7803,1.934,0.3832,0.3257,0.0,0
90.0,0.0342,0.7377,2.0777,0.8004,5.9977,0.0,0
90.0,0.0107,0.6969,0.6618,1.0257,10.4834,0.0,0
90.0,0.0092,0.7179,1.5536,0.4132,8.5643,0.0,0
90.0,0.0042,0.8129,1.9325,0.5484,4.6387,0.0,0
90.0,0.0218,0.7191,1.5508,0.4852,4.5481,0.0,0
90.0,0.0234,0.6846,1.3687,0.4998,3.9904,0.0,0
90.0,0.0433,0.7103,1.6649,1.0387,7.5038,0.0,0
90.0,0.2227,0.9425,1.8621,2.0561,19.406,0.0,0
90.0,0.2004,0.9182,1.7833,2.3903,1.5336,0.0,0
90.0,0.123,0.8557,1.4209,2.3962,2.61,0.0,0
90.0,0.1402,0.7921,1.1851,2.4587,1.4613,0.0,0
90.0,0.0843,0.8003,1.2425,2.4205,0.6348,0.0,0
90.0,0.1532,0.552,0.4758,1.7397,0.4972,0.0,0
90.0,0.1981,0.5696,0.8103,1.8287,1.5496,0.0,0
90.0,0.1946,0.5421,0.6283,1.6957,0.4014,0.0,0
90.0,0.1654,0.617,0.8027,1.9392,0.6357,0.0,0
90.0,0.1722,0.6805,0.7871,2.0981,0.5565,0.0,0
90.0,0.1639,0.6352,0.8631,1.9748,1.1962,0.0,0
90.0,0.1694,0.64,0.8984,1.8955,0.2991,0.0,0
90.0,0.1873,0.6336,0.6912,1.976,1.3243,0.0,0
90.0,0.2192,0.5049,0.8598,1.9279,0.5989,0.0,0
90.0,0.2212,0.5398,0.6695,1.5507,2.604,0.0,0
90.0,0.1846,0.4913,0.8068,1.81,1.8882,0.0,0
90.0,0.2191,0.4282,0.8198,1.7783,0.8105,0.0,0
90.0,0.2272,0.6037,0.6091,1.5387,2.0038,0.0,0
90.0,0.2015,0.4948,0.8553,1.7638,1.4311,0.0,0
90.0,0.2082,0.5611,0.7595,1.3089,1.8326,0.0,0
90.0,0.1947,0.4967,0.8904,1.6755,1.583,0.0,0
90.0,0.1279,0.6719,0.5382,1.7528,1.6866,0.0,0
90.0,0.1592,0.6809,0.5749,1.7021,0.8452,0.0,0
90.0,0.1628,0.4324,0.6693,1.7691,0.6406,0.0,0
90.0,0.1921,0.4672,0.5619,1.8769,0.7135,0.0,0
90.0,0.2158,0.5822,0.5569,1.6862,0.8636,0.0,0
90.0,0.2085,0.5357,0.6072,1.96,1.8217,0.0,0
90.0,0.2142,0.547,0.5363,1.9491,0.3992,0.0,0
90.0,0.0756,0.2722,0.5019,1.5742,1.7526,0.0,0
90.0,0.0365,0.3349,0.4169,1.83,2.9058,0.0,0
90.0,0.201,0.5875,0.4773,1.8364,1.6257,0.0,0
90.0,0.0013,0.2485,0.2982,1.7297,0.5591,0.0,0
90.0,0.0995,0.5428,0.3135,1.5731,2.5901,0.0,0
90.0,0.171,0.5415,0.5783,2.1148,2.4891,0.0,0
90.0,0.2673,0.6939,0.363,1.948,2.2006,0.0,0
90.0,0.1394,0.4929,0.6471,2.1685,1.338,0.0,0
90.0,0.0914,0.5664,0.9004,2.4938,1.1326,0.0,0
90.0,0.0916,0.5203,0.9329,2.2886,1.2343,0.0,0
90.0,0.108,0.441,0.9435,2.2272,0.8837,0.0,0
90.0,0.1402,0.5123,0.8689,2.326,0.8242,0.0,0
90.0,0.125,0.4556,0.8142,2.3706,0.9241,0.0,0
90.0,0.1465,0.4771,0.8263,2.2391,0.8112,0.0,0
90.0,0.13,0.4773,0.8374,2.3966,1.1404,0.0,0
90.0,0.1426,0.4451,0.8308,2.3261,0.8897,0.0,0
90.0,0.1507,0.4263,0.8954,2.4587,1.2975,0.0,0
90.0,0.1405,0.4808,0.7488,2.3689,0.8791,0.0,0
90.0,0.1266,0.3641,0.8635,2.1283,2.1223,0.0,0
90.0,0.1546,0.4981,0.632,2.2581,2.3953,0.0,0
90.0,0.1486,0.5867,0.7298,2.4127,3.0872,0.0,0
90.0,0.1648,0.5582,0.7685,2.3049,1.7018,0.0,0
90.0,0.1541,0.5971,0.6383,2.3073,0.9909,0.0,0
90.0,0.182,0.5423,0.6485,1.8642,2.0006,0.0,0
90.0,0.1385,0.5325,0.622,2.0598,1.026,0.0,0
90.0,0.1503,0.5644,0.573,2.1671,1.1273,0.0,0
90.0,0.1566,0.5702,0.664,2.1062,0.8809,0.0,0
90.0,0.1312,0.5505,0.547,1.994,0.7343,0.0,0
90.0,0.1455,0.5094,0.6563,1.7415,1.3888,0.0,0
90.0,0.1698,0.5591,0.5322,1.9034,1.0241,0.0,0
90.0,0.1869,0.5308,0.7178,1.9454,1.5323,0.0,0
90.0,0.176,0.5146,0.5865,1.649,3.0887,0.0,0
90.0,0.1449,0.5146,0.4994,1.9,2.1299,0.0,0
90.0,0.1659,0.5008,0.5363,1.8278,0.9941,0.0,0
90.0,0.1319,0.5629,1.3644,1.9731,6.1711,0.0,0
90.0,0.1558,0.581,2.0117,1.7678,5.9492,0.0,0
90.0,0.1447,0.6004,0.6366,1.7683,9.8305,0.0,0
90.0,0.1542,0.5941,0.5565,1.4812,1.6791,0.0,0
90.0,0.1128,0.6295,0.6735,2.3878,3.5447,0.0,0
90.0,0.1128,0.6295,0.6735,2.3878,0.0,0.0,0
90.0,0.1012,0.6258,0.6684,2.0918,1.6292,0.0,0
90.0,0.1188,0.6444,0.7045,1.7393,2.2757,0.0,0
90.0,0.0449,0.6606,1.0331,2.4269,5.1721,0.0,0
90.0,0.0641,0.6723,0.8308,2.3669,1.4059,0.0,0
90.0,0.0591,0.6685,0.7293,2.3462,0.5987,0.0,0
90.0,0.0393,0.6199,0.8368,2.3877,0.8062,0.0,0
90.0,0.0303,0.67,0.5305,2.4176,1.2469,0.0,0
90.0,0.0352,0.6484,1.1655,2.4709,4.387,0.0,0
90.0,0.0418,0.637,0.5319,2.321,4.9121,0.0,0
90.0,0.0418,0.637,0.5319,2.321,0.0,0.0,0
90.0,0.0273,0.6304,0.6137,2.3662,1.1221,0.0,0
90.0,0.0354,0.5609,0.5078,2.2877,1.6001,0.0,0
90.0,0.0452,0.6071,0.6813,2.4616,2.5872,0.0,0
90.0,0.0597,0.7615,0.626,2.6746,1.6235,0.0,0
90.0,0.4167,0.4086,0.7451,2.529,3.447,0.0,0
90.0,0.1876,0.6561,0.6153,1.2837,5.7219,0.0,0
90.0,0.2424,0.9455,0.4923,0.2773,3.9706,0.0,0
90.0,0.0477,0.6169,1.7443,1.0604,8.1891,0.0,0
90.0,0.001,0.7082,1.3232,0.4445,9.3062,0.0,0
90.0,0.0724,0.7845,1.9739,1.2015,12.8555,0.0,0
90.0,0.0533,0.6026,1.9545,0.5489,7.4864,0.0,0
90.0,0.0165,0.6697,1.8285,0.6185,5.2774,0.0,0
90.0,0.0353,0.6777,2.0176,1.2499,9.856,0.0,0
90.0,0.0403,0.6346,2.1412,0.9853,3.8505,0.0,0
90.0,0.0496,0.6739,2.1962,1.4899,9.0966,0.0,0
90.0,0.0587,0.7049,2.2381,1.9225,5.2808,0.0,0
90.0,0.1004,0.6527,2.0956,1.68,1.4317,0.0,0
90.0,0.0375,0.7335,2.2099,1.8701,5.1625,0.0,0
90.0,0.0575,0.7243,2.2908,1.7775,6.0248,0.0,0
90.0,0.0454,0.675,2.3118,1.5995,2.0825,0.0,0
90.0,0.0454,0.675,2.3118,1.5995,0.0,0.0,0
90.0,0.0795,0.7255,2.1537,1.5384,1.6718,0.0,0
90.0,0.0608,0.6438,2.1684,1.3021,3.1489,0.0,0
90.0,0.073,0.6962,1.8856,0.9012,5.1605,0.0,0
90.0,0.0477,0.6325,2.2369,1.1226,5.2622,0.0,0
90.0,0.0083,0.6792,2.0874,0.755,6.967,0.0,0
90.0,0.0338,0.7212,1.8991,1.0606,7.6911,0.0,0
90.0,0.008,0.7593,1.6822,0.7865,4.3504,0.0,0
90.0,0.006,0.7517,2.1102,0.8944,3.0276,0.0,0
90.0,0.0055,0.7244,1.4831,0.6855,6.2346,0.0,0
90.0,0.0329,0.7552,1.5173,0.6287,3.1061,0.0,0
90.0,0.0412,0.7563,1.5399,1.0783,7.8863,0.0,0
90.0,0.0602,0.818,1.8761,0.5854,9.1385,0.0,0
90.0,0.0602,0.818,1.8761,0.5854,0.0,0.0,0
90.0,0.1567,0.7996,1.0093,0.4613,6.9224,0.0,0
90.0,0.0065,0.7261,1.8213,0.6764,12.0845,0.0,0
90.0,0.4013,0.7057,0.7079,0.7176,35.9327,0.0,0
90.0,0.7478,0.4357,0.9005,2.1702,27.0961,0.0,0
90.0,0.0003,0.7935,0.9845,2.1864,12.429,0.0,0
90.0,0.0382,0.7835,0.4313,1.1014,11.7956,0.0,0
90.0,0.0264,0.9232,1.2231,2.3076,19.6226,0.0,0
90.0,0.2437,0.7179,0.8752,2.1661,4.6986,0.0,0
90.0,0.067,0.948,0.7917,1.0787,10.3193,0.0,0
90.0,0.0643,0.875,1.0939,2.3289,18.3778,0.0,0
90.0,0.0528,1.0768,2.0277,1.7513,14.8344,0.0,0
90.0,0.0165,0.7328,1.7266,2.3251,6.175,0.0,0
90.0,0.0573,0.6758,2.1616,2.4746,5.414,0.0,0
90.0,0.0573,0.6758,2.1616,2.4746,0.0,0.0,0
90.0,0.1385,0.9484,3.0606,3.1318,4.1555,0.0,0
90.0,0.0627,0.7188,2.7565,2.5756,4.082,0.0,0
90.0,0.0608,0.8014,2.941,2.7126,3.7549,0.0,0
90.0,0.0861,0.734,2.7252,2.5951,1.395,0.0,0
90.0,0.0303,0.7472,2.0751,2.7827,6.0114,0.0,0
90.0,0.0428,0.7757,2.7887,2.8505,5.3863,0.0,0
90.0,0.0803,0.9747,1.0497,1.3265,23.158,0.0,0
90.0,0.0184,0.9876,1.7563,1.7468,7.1696,0.0,0
90.0,0.0757,0.7976,2.6567,2.1014,7.3154,0.0,0
90.0,0.1091,0.973,2.1347,1.6246,5.0633,0.0,0
90.0,0.001,0.8419,2.2829,2.2878,8.5446,0.0,0
90.0,0.0529,0.7185,2.897,2.6,10.4457,0.0,0
90.0,0.0529,0.7185,2.897,2.6,0.0,0.0,0
90.0,0.0306,0.8069,3.2228,2.9027,1.9184,0.0,0
90.0,0.013,0.7998,3.1213,2.9314,2.6424,0.0,0
90.0,0.1147,0.7458,2.7821,2.5765,7.2575,0.0,0
90.0,0.1241,0.6931,2.7525,2.5663,0.8833,0.0,0
90.0,0.1086,0.6819,2.6685,2.5021,3.0442,0.0,0
90.0,0.0869,0.7798,2.8146,2.4846,2.177,0.0,0
90.0,0.1465,0.6856,2.4479,2.5897,3.3732,0.0,0
90.0,0.165,0.7112,2.388,2.529,2.8762,0.0,0
90.0,0.1116,0.7022,2.6644,2.4994,3.5282,0.0,0
90.0,0.126,0.6745,2.4206,2.4367,2.2142,0.0,0
90.0,0.1177,0.7123,2.5051,2.4326,2.7525,0.0,0
90.0,0.1145,0.7193,2.4904,2.4259,1.6213,0.0,0
90.0,0.1212,0.713,2.547,2.453,0.6438,0.0,0
90.0,0.1371,0.7122,2.7183,2.558,0.8428,0.0,0
